iter	RMSE
12180	0.07333824865
12181	0.07333598319
12182	0.07333254219
12183	0.07333124919
12184	0.07332840377
12185	0.07332695503
12186	0.07332413593
12187	0.0733189394
12188	0.07331774605
12189	0.07331515089
12190	0.07331231194
12191	0.07331028063
12192	0.07330698276
12193	0.07330514537
12194	0.07330260077
12195	0.07330106112
12196	0.07329580275
12197	0.07329297693
12198	0.07329006804
12199	0.07328800825
12200	0.07328458346
12201	0.07328130055
12202	0.07327893004
12203	0.07327526045
12204	0.07326844277
12205	0.07326534358
12206	0.07326337273
12207	0.07326004133
12208	0.07325871985
12209	0.07325746232
12210	0.07325554295
12211	0.07325279746
12212	0.07325001708
12213	0.07324745247
12214	0.07324482193
12215	0.07324274151
12216	0.07323950634
12217	0.07323415746
12218	0.0732302522
12219	0.07322764169
12220	0.07322500371
12221	0.07321790009
12222	0.07321636477
12223	0.073212642
12224	0.07321003055
12225	0.07320764074
12226	0.07320581406
12227	0.07320393305
12228	0.07319968551
12229	0.07319792467
12230	0.07319537784
12231	0.07319211825
12232	0.0731904825
12233	0.07318634546
12234	0.07318372624
12235	0.07318066532
12236	0.07317850266
12237	0.07317455945
12238	0.07317235806
12239	0.07316975019
12240	0.07316684879
12241	0.07316436042
12242	0.07315907297
12243	0.07315599761
12244	0.07315401826
12245	0.07315193199
12246	0.07314985352
12247	0.07314683454
12248	0.07314401601
12249	0.07314102215
12250	0.07313922617
12251	0.07313618829
12252	0.07313397492
12253	0.07313238093
12254	0.07312942374
12255	0.07312685108
12256	0.07312375818
12257	0.07312177367
12258	0.073119247
12259	0.07311418046
12260	0.07311120909
12261	0.07310858688
12262	0.07310548951
12263	0.07310308074
12264	0.07310056659
12265	0.0730982702
12266	0.07309582152
12267	0.07309379558
12268	0.07308999779
12269	0.07308843172
12270	0.07308397427
12271	0.07308123717
12272	0.07307838559
12273	0.07307617078
12274	0.07307355171
12275	0.07307082624
12276	0.07306395179
12277	0.07306183657
12278	0.07305973065
12279	0.0730579256
12280	0.07305461828
12281	0.07305204306
12282	0.07304932555
12283	0.07304637524
12284	0.07304429706
12285	0.07304203864
12286	0.07303850279
12287	0.07303040443
12288	0.07302813523
12289	0.07302020584
12290	0.07301790907
12291	0.07301423552
12292	0.07301152906
12293	0.07300825679
12294	0.07300662611
12295	0.07300508423
12296	0.07300258486
12297	0.07300067709
12298	0.07299720293
12299	0.07299444466
12300	0.07299250628
12301	0.07298894471
12302	0.07298670383
12303	0.07298499069
12304	0.07298231386
12305	0.07297917029
12306	0.07297615304
12307	0.07297350008
12308	0.07297087215
12309	0.07296618558
12310	0.07296323788
12311	0.0729606206
12312	0.07295869027
12313	0.07295593708
12314	0.07295289695
12315	0.07295017024
12316	0.07294739998
12317	0.07294399897
12318	0.07294278972
12319	0.07294072961
12320	0.07293825705
12321	0.07293577302
12322	0.07293314287
12323	0.07293126891
12324	0.07292874085
12325	0.07292638512
12326	0.07292219488
12327	0.07292033901
12328	0.0729173291
12329	0.07291572034
12330	0.0729081929
12331	0.07290532645
12332	0.07290363417
12333	0.07290083095
12334	0.07289829118
12335	0.07289649523
12336	0.07289387019
12337	0.07289186368
12338	0.07288301616
12339	0.0728801375
12340	0.07287437067
12341	0.07287282335
12342	0.07286981601
12343	0.07286733941
12344	0.07286485469
12345	0.07286266236
12346	0.07285993315
12347	0.07285782682
12348	0.07285626253
12349	0.07285370652
12350	0.0728513603
12351	0.07284871525
12352	0.0728460835
12353	0.07284330895
12354	0.07284082988
12355	0.07283323165
12356	0.07283132968
12357	0.07282977539
12358	0.07282760304
12359	0.07282370376
12360	0.07282173699
12361	0.07281946887
12362	0.07281533284
12363	0.07281091455
12364	0.07280713536
12365	0.072804739
12366	0.07280197341
12367	0.0727985533
12368	0.07279233923
12369	0.07278761607
12370	0.07278524234
12371	0.07278217771
12372	0.0727788788
12373	0.07277593685
12374	0.07277353232
12375	0.07277045043
12376	0.07276405694
12377	0.07276161848
12378	0.07275922885
12379	0.07275532599
12380	0.07275198843
12381	0.07274911827
12382	0.07274581246
12383	0.07274336755
12384	0.07274044588
12385	0.0727344806
12386	0.07273254287
12387	0.07273011496
12388	0.07272798181
12389	0.07272513492
12390	0.0727221134
12391	0.07271936363
12392	0.0727171258
12393	0.07271403074
12394	0.07271277167
12395	0.07271139425
12396	0.07270537025
12397	0.0727028864
12398	0.07269586706
12399	0.07269251173
12400	0.07268386304
12401	0.07268188272
12402	0.07267890648
12403	0.07267586132
12404	0.0726726791
12405	0.07266593949
12406	0.07266113478
12407	0.07265804302
12408	0.07265629554
12409	0.07265411016
12410	0.07265255832
12411	0.07265065288
12412	0.07264829233
12413	0.07264527673
12414	0.07264170095
12415	0.07263507314
12416	0.07263317016
12417	0.07262958806
12418	0.07262769751
12419	0.07262575791
12420	0.07262255401
12421	0.0726205676
12422	0.07261764846
12423	0.07261453244
12424	0.07261198315
12425	0.0726069027
12426	0.07260494879
12427	0.0726028754
12428	0.07260100279
12429	0.07259756238
12430	0.0725947082
12431	0.07259174146
12432	0.07258909877
12433	0.07258774602
12434	0.07258536674
12435	0.07258288786
12436	0.07257919602
12437	0.0725768098
12438	0.07257435391
12439	0.07257178449
12440	0.07256985254
12441	0.07256799428
12442	0.07256403107
12443	0.07256189069
12444	0.07255976262
12445	0.07255676599
12446	0.07255477481
12447	0.0725528091
12448	0.07255029137
12449	0.07254715688
12450	0.07254409965
12451	0.07254146007
12452	0.07254014386
12453	0.07253727085
12454	0.07253538288
12455	0.0725331995
12456	0.07253043454
12457	0.07252724042
12458	0.07252600939
12459	0.07252343011
12460	0.07252083289
12461	0.0725188641
12462	0.07251624913
12463	0.07251381422
12464	0.07251141459
12465	0.07250851979
12466	0.0725059507
12467	0.07250278713
12468	0.07250102625
12469	0.07249914462
12470	0.0724965922
12471	0.07249387436
12472	0.0724884208
12473	0.07248405054
12474	0.07248158939
12475	0.07247870487
12476	0.07247653992
12477	0.07247372222
12478	0.07247140145
12479	0.07246832463
12480	0.07246514791
12481	0.07246362878
12482	0.07246061727
12483	0.07245813886
12484	0.0724560308
12485	0.07245354238
12486	0.07244903011
12487	0.0724457121
12488	0.07244396495
12489	0.07244139386
12490	0.07243878434
12491	0.07243587353
12492	0.07243373616
12493	0.0724311777
12494	0.07243029394
12495	0.07242604017
12496	0.07242352375
12497	0.07241976807
12498	0.07241692589
12499	0.072414181
12500	0.07241142045
12501	0.07240920099
12502	0.07240608626
12503	0.07240262076
12504	0.07240113987
12505	0.07239797175
12506	0.07239641046
12507	0.07239360407
12508	0.07239079706
12509	0.07238607502
12510	0.07238283646
12511	0.07237911354
12512	0.07237639832
12513	0.07237281337
12514	0.07237094972
12515	0.07236833599
12516	0.07236435246
12517	0.07235967571
12518	0.0723571123
12519	0.07235492307
12520	0.07235178251
12521	0.07234818759
12522	0.07234565781
12523	0.07234267923
12524	0.07234060492
12525	0.07233582529
12526	0.0723336102
12527	0.07233033195
12528	0.07232780045
12529	0.07232439144
12530	0.0723199865
12531	0.07231731162
12532	0.07231563737
12533	0.07231243973
12534	0.07231030481
12535	0.07230623428
12536	0.07230414202
12537	0.07230141552
12538	0.07229890727
12539	0.0722963388
12540	0.07229504922
12541	0.07229220672
12542	0.07228993017
12543	0.07228726508
12544	0.07228413517
12545	0.07228201958
12546	0.07227977195
12547	0.07227786783
12548	0.07227366019
12549	0.07226874409
12550	0.07226488319
12551	0.0722615898
12552	0.07225915692
12553	0.07225693053
12554	0.07225385674
12555	0.07225087664
12556	0.07224933808
12557	0.07224672275
12558	0.07224400614
12559	0.07223992916
12560	0.07223775226
12561	0.072235013
12562	0.07223373958
12563	0.07222967426
12564	0.07222734599
12565	0.07222522947
12566	0.0722229616
12567	0.07222077709
12568	0.07221628224
12569	0.07221364064
12570	0.07220922291
12571	0.0722058609
12572	0.07220352181
12573	0.07220164794
12574	0.07219890443
12575	0.07219699152
12576	0.07219404722
12577	0.0721916034
12578	0.07219034819
12579	0.07218444666
12580	0.07218160779
12581	0.07217997239
12582	0.07217715643
12583	0.07217586151
12584	0.07217388526
12585	0.07216828281
12586	0.07216284754
12587	0.07215924709
12588	0.07215767913
12589	0.0721548288
12590	0.0721519326
12591	0.07214994947
12592	0.07214738611
12593	0.07214586396
12594	0.07214286197
12595	0.0721401614
12596	0.07213692051
12597	0.07213470722
12598	0.07213297494
12599	0.07212999197
12600	0.07212726972
12601	0.0721255687
12602	0.07212452772
12603	0.07212172537
12604	0.07211893421
12605	0.07211643217
12606	0.07211470688
12607	0.07211211765
12608	0.0721094726
12609	0.07210732605
12610	0.07210473982
12611	0.07209570848
12612	0.0720927524
12613	0.07209135733
12614	0.07208512124
12615	0.07208222758
12616	0.07208006087
12617	0.07207449307
12618	0.07207292029
12619	0.07207109041
12620	0.07206840529
12621	0.07206399217
12622	0.07206189754
12623	0.07205931474
12624	0.07205761971
12625	0.0720547145
12626	0.07205139047
12627	0.07204549715
12628	0.07204144224
12629	0.07203828591
12630	0.07203692501
12631	0.07203370171
12632	0.07202994378
12633	0.07202633689
12634	0.07202448989
12635	0.07202248805
12636	0.07202038551
12637	0.07201728172
12638	0.07201481263
12639	0.0720127224
12640	0.07200996945
12641	0.07200787896
12642	0.07200523187
12643	0.0720036618
12644	0.07200096781
12645	0.07199724398
12646	0.07199465023
12647	0.07199005149
12648	0.07198797454
12649	0.07198511647
12650	0.07198347789
12651	0.07198112393
12652	0.07197672394
12653	0.07197425907
12654	0.07197144748
12655	0.07196923785
12656	0.07196672317
12657	0.07196145649
12658	0.07195959311
12659	0.07195752893
12660	0.07195369537
12661	0.07195145875
12662	0.07194887433
12663	0.07194607885
12664	0.07194409928
12665	0.07194159995
12666	0.07193883941
12667	0.07193704619
12668	0.07193365729
12669	0.07193154857
12670	0.07192935102
12671	0.07192720141
12672	0.07192483202
12673	0.07192242093
12674	0.07192029928
12675	0.07191838971
12676	0.07191634888
12677	0.07191316973
12678	0.07191126348
12679	0.07190999099
12680	0.0719069996
12681	0.07190332302
12682	0.07190051273
12683	0.07189844155
12684	0.07189530476
12685	0.07189304164
12686	0.07189079919
12687	0.07188768087
12688	0.07188622501
12689	0.07188131617
12690	0.07187854153
12691	0.07187450452
12692	0.07187118187
12693	0.07186968645
12694	0.07186378564
12695	0.07186110779
12696	0.07185914483
12697	0.07185612325
12698	0.07185341286
12699	0.07185047069
12700	0.07184864235
12701	0.0718429058
12702	0.07184097972
12703	0.07183956247
12704	0.0718377177
12705	0.07183408232
12706	0.07183107389
12707	0.07182882048
12708	0.07182639853
12709	0.07182427213
12710	0.07181934532
12711	0.07181703558
12712	0.07181443692
12713	0.07180843919
12714	0.07180585203
12715	0.07180319301
12716	0.07180104448
12717	0.07179936899
12718	0.0717966723
12719	0.07179472571
12720	0.07179037558
12721	0.07178604714
12722	0.07178278143
12723	0.0717766894
12724	0.0717737608
12725	0.07177077101
12726	0.07176854136
12727	0.0717630553
12728	0.07176127107
12729	0.07175896078
12730	0.07175629765
12731	0.07175407892
12732	0.0717523996
12733	0.07175070001
12734	0.07174846327
12735	0.07174478704
12736	0.0717427444
12737	0.07173980944
12738	0.0717377199
12739	0.07173320545
12740	0.07173018172
12741	0.07172826134
12742	0.07172679269
12743	0.07172405169
12744	0.07172026904
12745	0.07171699393
12746	0.07171468618
12747	0.07171205447
12748	0.07170907416
12749	0.07170569269
12750	0.07170364069
12751	0.0717008111
12752	0.07169767194
12753	0.0716937549
12754	0.07169157866
12755	0.07168933794
12756	0.071687937
12757	0.07168219633
12758	0.07167974536
12759	0.07167783387
12760	0.07167567357
12761	0.07167421937
12762	0.07167126328
12763	0.0716681482
12764	0.07166572503
12765	0.07166341776
12766	0.07165845382
12767	0.0716574741
12768	0.07165415765
12769	0.0716522653
12770	0.07165017433
12771	0.0716481868
12772	0.07164651535
12773	0.07164371813
12774	0.07164075261
12775	0.07163849584
12776	0.0716329909
12777	0.07163020503
12778	0.07162616791
12779	0.07162309704
12780	0.0716207463
12781	0.07161825534
12782	0.07161622187
12783	0.07161408688
12784	0.07160781096
12785	0.07160301185
12786	0.07160141943
12787	0.07159852064
12788	0.0715952643
12789	0.07159144028
12790	0.07158841202
12791	0.07158644789
12792	0.07158401722
12793	0.07158252537
12794	0.07158083877
12795	0.07157759659
12796	0.07157560944
12797	0.07157328399
12798	0.07156698488
12799	0.07156429133
12800	0.07156141982
12801	0.07155947441
12802	0.07155776823
12803	0.07155528579
12804	0.07155251262
12805	0.07154998064
12806	0.07154681045
12807	0.07154478169
12808	0.07154044556
12809	0.07153808428
12810	0.07153535127
12811	0.07153255921
12812	0.07153002228
12813	0.07152761889
12814	0.07152628513
12815	0.07152458191
12816	0.07151817029
12817	0.07151370716
12818	0.0715065899
12819	0.07150356225
12820	0.07150100962
12821	0.07149750079
12822	0.07149487742
12823	0.0714921054
12824	0.07148917606
12825	0.07148767707
12826	0.0714857134
12827	0.0714829363
12828	0.07147804613
12829	0.07147606173
12830	0.0714722198
12831	0.07146934838
12832	0.07146770329
12833	0.07146588104
12834	0.07146162919
12835	0.07146054743
12836	0.07145837762
12837	0.07145256338
12838	0.07145019641
12839	0.0714474575
12840	0.07144502962
12841	0.07144038166
12842	0.07143412792
12843	0.07143191251
12844	0.07142999839
12845	0.07142759539
12846	0.07142447559
12847	0.0714220632
12848	0.07141988694
12849	0.07141803492
12850	0.0714141592
12851	0.07141186554
12852	0.07140917283
12853	0.07140458538
12854	0.07140149882
12855	0.07139868819
12856	0.07139661376
12857	0.07139332616
12858	0.071391099
12859	0.07138896454
12860	0.07138567976
12861	0.07138322069
12862	0.07138104578
12863	0.07137836342
12864	0.07137627102
12865	0.07137143652
12866	0.07136894555
12867	0.0713672601
12868	0.07136477916
12869	0.07136230235
12870	0.07135817653
12871	0.0713565714
12872	0.07135406773
12873	0.07135172416
12874	0.07134889982
12875	0.07134557497
12876	0.0713431189
12877	0.07133678933
12878	0.07133398479
12879	0.07133138125
12880	0.07132967284
12881	0.07132480904
12882	0.07132289523
12883	0.07131825563
12884	0.07131510057
12885	0.07131191042
12886	0.07130959825
12887	0.07130574342
12888	0.07130384359
12889	0.07130186174
12890	0.07129988183
12891	0.07129838921
12892	0.07129170414
12893	0.07128955262
12894	0.07128738193
12895	0.07128552744
12896	0.0712823251
12897	0.07127905004
12898	0.0712767336
12899	0.07127483328
12900	0.07127184071
12901	0.07126979653
12902	0.07126310469
12903	0.07125910195
12904	0.07125686819
12905	0.07125513156
12906	0.07125153375
12907	0.07124991682
12908	0.07124815093
12909	0.07124446119
12910	0.07124179926
12911	0.0712391751
12912	0.07123659201
12913	0.07123439772
12914	0.07123272444
12915	0.07123025972
12916	0.07122766649
12917	0.07122298358
12918	0.07122047832
12919	0.07121735669
12920	0.07121494304
12921	0.07121187448
12922	0.07120901267
12923	0.07120678574
12924	0.07120489108
12925	0.0712032113
12926	0.07120151374
12927	0.0711994205
12928	0.07119689161
12929	0.07119500414
12930	0.07119251429
12931	0.07118922232
12932	0.07118595333
12933	0.07118395241
12934	0.07118176924
12935	0.07117981852
12936	0.07117742959
12937	0.07117444246
12938	0.07117221798
12939	0.07117079328
12940	0.07116787573
12941	0.07116631427
12942	0.07116503959
12943	0.07116234466
12944	0.07115943347
12945	0.07115688709
12946	0.07115403843
12947	0.07115066186
12948	0.07114729377
12949	0.07114377585
12950	0.07113879862
12951	0.07113615158
12952	0.07113451077
12953	0.0711331589
12954	0.07113131527
12955	0.07112889469
12956	0.07112648865
12957	0.07112383687
12958	0.07112112019
12959	0.07111546441
12960	0.07111313009
12961	0.07111110096
12962	0.0711080641
12963	0.07110637966
12964	0.07110335453
12965	0.07110080092
12966	0.07109278718
12967	0.0710889301
12968	0.07108629259
12969	0.0710839123
12970	0.07108094156
12971	0.07107820694
12972	0.07107502003
12973	0.07107191508
12974	0.07107106881
12975	0.07106889597
12976	0.07106678839
12977	0.07106075782
12978	0.07105834029
12979	0.07105573928
12980	0.07105457138
12981	0.0710527717
12982	0.0710501308
12983	0.07104835119
12984	0.07104589291
12985	0.07104313834
12986	0.07103984155
12987	0.07103602939
12988	0.07103194088
12989	0.0710288557
12990	0.07102688183
12991	0.0710233689
12992	0.07102102424
12993	0.07101734448
12994	0.07101306904
12995	0.07101052975
12996	0.07100826669
12997	0.07100599074
12998	0.07100417024
12999	0.07100217522
13000	0.07099942124
13001	0.07099645039
13002	0.07099346275
13003	0.07099087736
13004	0.07098888363
13005	0.07098631958
13006	0.07098462268
13007	0.07098261
13008	0.07097943015
13009	0.07097741938
13010	0.07097483101
13011	0.07097300521
13012	0.07097097655
13013	0.07096883873
13014	0.07096569774
13015	0.07096185504
13016	0.07095879855
13017	0.07095640067
13018	0.07095431111
13019	0.07095268473
13020	0.07094866853
13021	0.07094441637
13022	0.07093912913
13023	0.07093588393
13024	0.07093245657
13025	0.07092967532
13026	0.07092758647
13027	0.07092546781
13028	0.07092413257
13029	0.07092089538
13030	0.07091846542
13031	0.07091660746
13032	0.07091418395
13033	0.0709109979
13034	0.07090814363
13035	0.07090531602
13036	0.07089908154
13037	0.07089593527
13038	0.07089319622
13039	0.0708908623
13040	0.07088641084
13041	0.07088387813
13042	0.0708815467
13043	0.07087906008
13044	0.07087615291
13045	0.07087346947
13046	0.07087151949
13047	0.07086920672
13048	0.07086776855
13049	0.07086544468
13050	0.07086254012
13051	0.07086172059
13052	0.0708589389
13053	0.07085570556
13054	0.07085166836
13055	0.07084835476
13056	0.07084655346
13057	0.07084419772
13058	0.07084122875
13059	0.07083849743
13060	0.0708361045
13061	0.07083251761
13062	0.07082978644
13063	0.0708276683
13064	0.07082529347
13065	0.0708232898
13066	0.07082139955
13067	0.07081677633
13068	0.07081417544
13069	0.07081238799
13070	0.070808039
13071	0.07080343926
13072	0.0708009919
13073	0.07079768905
13074	0.07079604516
13075	0.07079342949
13076	0.07079044018
13077	0.07078814516
13078	0.0707858478
13079	0.07078299758
13080	0.07078009211
13081	0.0707785528
13082	0.07077584811
13083	0.07077305883
13084	0.07076939049
13085	0.07076673696
13086	0.07076520005
13087	0.0707625964
13088	0.07075805281
13089	0.07075579141
13090	0.07075260221
13091	0.0707503361
13092	0.07074786157
13093	0.07074582686
13094	0.07074359066
13095	0.07073900158
13096	0.07073714863
13097	0.07073381523
13098	0.07073046976
13099	0.07072673364
13100	0.07072460557
13101	0.07072128649
13102	0.07071901041
13103	0.07071631129
13104	0.0707143666
13105	0.07071060328
13106	0.07070821882
13107	0.07070601816
13108	0.07070406765
13109	0.070701689
13110	0.0706974795
13111	0.07069235994
13112	0.07069015069
13113	0.0706867013
13114	0.07068189021
13115	0.07067860418
13116	0.07067536741
13117	0.07067254167
13118	0.07067058251
13119	0.0706685171
13120	0.07066648437
13121	0.07066381763
13122	0.07066049194
13123	0.07065787242
13124	0.07065602926
13125	0.07065474732
13126	0.07065224883
13127	0.07064908527
13128	0.07064499022
13129	0.07064286034
13130	0.0706405723
13131	0.07063874041
13132	0.07063674969
13133	0.07063356375
13134	0.07062814463
13135	0.07062594413
13136	0.07062420197
13137	0.07062245755
13138	0.07062081391
13139	0.07061849385
13140	0.07061614881
13141	0.07061366029
13142	0.07061067455
13143	0.070608165
13144	0.0706061275
13145	0.07060222689
13146	0.07059928058
13147	0.07059633086
13148	0.07059392323
13149	0.070592017
13150	0.07058870508
13151	0.07058643726
13152	0.07058235452
13153	0.07057839904
13154	0.07057630741
13155	0.07057333722
13156	0.07057136809
13157	0.07056913272
13158	0.07056691312
13159	0.07055779496
13160	0.07055558459
13161	0.0705527365
13162	0.07054675258
13163	0.07054470358
13164	0.07053777301
13165	0.07053517996
13166	0.07053154722
13167	0.07052999279
13168	0.07052704289
13169	0.0705256845
13170	0.07052450485
13171	0.07052240206
13172	0.07051919955
13173	0.07051657504
13174	0.07051517768
13175	0.07051210302
13176	0.07051093465
13177	0.0705091846
13178	0.07050728518
13179	0.07050491117
13180	0.07050211239
13181	0.07049824592
13182	0.07049440298
13183	0.07049203047
13184	0.07048960141
13185	0.07048412468
13186	0.070481963
13187	0.07047565111
13188	0.07047322166
13189	0.070470986
13190	0.07046870206
13191	0.07046610329
13192	0.07046136576
13193	0.0704584752
13194	0.07045602294
13195	0.07045466844
13196	0.07045218825
13197	0.07044833465
13198	0.07044540433
13199	0.07044274303
13200	0.07043968177
13201	0.07043708911
13202	0.07043301979
13203	0.07043105458
13204	0.07042896419
13205	0.07042637915
13206	0.07041959387
13207	0.0704176388
13208	0.07041534062
13209	0.0704129552
13210	0.07041140084
13211	0.07040879882
13212	0.07040638272
13213	0.07040394163
13214	0.0704018062
13215	0.07039810353
13216	0.07039320684
13217	0.0703907337
13218	0.07038818176
13219	0.07038535759
13220	0.07038261427
13221	0.0703801335
13222	0.07037748287
13223	0.0703746753
13224	0.07037128781
13225	0.07036772598
13226	0.07036552676
13227	0.07036408651
13228	0.07035830636
13229	0.07035532789
13230	0.07035270232
13231	0.07034909094
13232	0.07034658067
13233	0.07034401969
13234	0.07034187672
13235	0.07033971935
13236	0.07033677726
13237	0.07033400649
13238	0.0703313829
13239	0.07032767447
13240	0.07032495549
13241	0.07032181042
13242	0.0703190972
13243	0.0703169806
13244	0.07031459851
13245	0.07031168333
13246	0.07030821124
13247	0.07030517579
13248	0.07030363067
13249	0.07030051619
13250	0.07029837706
13251	0.07029599319
13252	0.07029308998
13253	0.07029164172
13254	0.07028925003
13255	0.07028647968
13256	0.07028386338
13257	0.07027808656
13258	0.07027611436
13259	0.07027413328
13260	0.07027217558
13261	0.07027041179
13262	0.07026742185
13263	0.0702649543
13264	0.07025815591
13265	0.07025687734
13266	0.07025506625
13267	0.07025247186
13268	0.07025025787
13269	0.07024710127
13270	0.07024381011
13271	0.07024018789
13272	0.07023741521
13273	0.07023157204
13274	0.07022855273
13275	0.07022489761
13276	0.07022221835
13277	0.07022130332
13278	0.07021859981
13279	0.07021685882
13280	0.07021446258
13281	0.07021153367
13282	0.07020887635
13283	0.07020536724
13284	0.07020130904
13285	0.0701972226
13286	0.07019584627
13287	0.07019205427
13288	0.07019014298
13289	0.07018791935
13290	0.07018169655
13291	0.07017938909
13292	0.07017660496
13293	0.07017445626
13294	0.07017093756
13295	0.07016862371
13296	0.07016582372
13297	0.0701627511
13298	0.07016105922
13299	0.07015853885
13300	0.07015495473
13301	0.07015299111
13302	0.07014979399
13303	0.07014723296
13304	0.07014385339
13305	0.07014254892
13306	0.07013912407
13307	0.0701362278
13308	0.0701337972
13309	0.07013140194
13310	0.07012837228
13311	0.07012585401
13312	0.07012445681
13313	0.07012240965
13314	0.07012007518
13315	0.07011759564
13316	0.07011615207
13317	0.07011340976
13318	0.07011126348
13319	0.07010867543
13320	0.07010439581
13321	0.07010145038
13322	0.07009799818
13323	0.07009595499
13324	0.07009228532
13325	0.07009025338
13326	0.07008793056
13327	0.07008589666
13328	0.07008383418
13329	0.07008254557
13330	0.07008029266
13331	0.07007733928
13332	0.07007585528
13333	0.07007293203
13334	0.07007039954
13335	0.07006714164
13336	0.07006444699
13337	0.07006286311
13338	0.07005999188
13339	0.07005432484
13340	0.07005219624
13341	0.07004984033
13342	0.070048038
13343	0.07004539786
13344	0.07004301318
13345	0.07004029079
13346	0.07003832862
13347	0.07003660658
13348	0.07003443405
13349	0.07003294707
13350	0.07003172123
13351	0.07002779259
13352	0.0700249207
13353	0.07002076171
13354	0.07001777536
13355	0.07001622666
13356	0.07001381213
13357	0.07001112088
13358	0.07000900339
13359	0.07000698234
13360	0.07000496048
13361	0.07000250651
13362	0.06999914282
13363	0.06999437345
13364	0.06999162218
13365	0.06998988576
13366	0.06998587563
13367	0.06998306113
13368	0.06997935849
13369	0.06997702627
13370	0.0699737621
13371	0.06997159475
13372	0.0699699521
13373	0.06996810745
13374	0.06996572794
13375	0.06996414125
13376	0.06996069902
13377	0.06995776261
13378	0.06995447722
13379	0.06995176222
13380	0.06995049713
13381	0.06994777253
13382	0.0699466767
13383	0.06994507193
13384	0.06994355431
13385	0.0699409935
13386	0.06993814338
13387	0.06993584111
13388	0.06993399008
13389	0.06993031848
13390	0.06992737034
13391	0.06992509179
13392	0.06992165046
13393	0.06991903142
13394	0.06991507804
13395	0.06991364061
13396	0.06991029126
13397	0.06990769403
13398	0.06990574188
13399	0.06990335066
13400	0.06990040451
13401	0.06989820613
13402	0.06989639835
13403	0.069894175
13404	0.06989183874
13405	0.06988958108
13406	0.06988643155
13407	0.06988434651
13408	0.06988183864
13409	0.06987949981
13410	0.06987801586
13411	0.0698742666
13412	0.06987224703
13413	0.0698693021
13414	0.06986760008
13415	0.06986535336
13416	0.0698626119
13417	0.06985940718
13418	0.06985618583
13419	0.06985440628
13420	0.06985206342
13421	0.06984752179
13422	0.06984346054
13423	0.06984101844
13424	0.06983871589
13425	0.06983540045
13426	0.06983194775
13427	0.06982543318
13428	0.06982181714
13429	0.06981880665
13430	0.06981705388
13431	0.06981423885
13432	0.06981016513
13433	0.06980816638
13434	0.06980627135
13435	0.06980418117
13436	0.06980211119
13437	0.06979917881
13438	0.06979561817
13439	0.06979214372
13440	0.06979029821
13441	0.06978877983
13442	0.06978603904
13443	0.06978312669
13444	0.06978224017
13445	0.06977903672
13446	0.06977711893
13447	0.06977492688
13448	0.06977124802
13449	0.06976888735
13450	0.069764142
13451	0.06976248787
13452	0.0697600842
13453	0.06975600928
13454	0.06975347073
13455	0.06975127639
13456	0.06974805535
13457	0.06974464085
13458	0.06974226943
13459	0.06974071477
13460	0.06973822687
13461	0.06973479066
13462	0.0697321952
13463	0.06973062004
13464	0.06972730832
13465	0.06972623174
13466	0.06972366422
13467	0.06972161989
13468	0.06972016629
13469	0.06971731444
13470	0.06971441528
13471	0.06971211274
13472	0.06970973178
13473	0.06970800896
13474	0.06970626752
13475	0.06970400911
13476	0.06970135674
13477	0.06969918596
13478	0.0696978569
13479	0.06969532163
13480	0.06969310995
13481	0.06968992521
13482	0.06968728322
13483	0.06968499121
13484	0.06968263245
13485	0.06968031502
13486	0.06967850254
13487	0.06967509179
13488	0.06967206479
13489	0.06967028279
13490	0.06966740762
13491	0.06966548632
13492	0.06966338983
13493	0.06966133495
13494	0.0696597828
13495	0.06965752411
13496	0.06965566355
13497	0.06965111572
13498	0.06964817336
13499	0.0696460319
13500	0.06964411678
13501	0.06964140613
13502	0.06963888903
13503	0.06963709626
13504	0.06963369455
13505	0.06963059818
13506	0.06962581449
13507	0.06962334584
13508	0.06962089597
13509	0.06961847956
13510	0.069615871
13511	0.06961349843
13512	0.06960984858
13513	0.06960633345
13514	0.06960383701
13515	0.06960237059
13516	0.06959995208
13517	0.06959715627
13518	0.06959508514
13519	0.06959278837
13520	0.069590308
13521	0.06958859386
13522	0.06958662191
13523	0.06958517331
13524	0.06958274081
13525	0.06958039414
13526	0.06957893495
13527	0.06957687859
13528	0.06957373431
13529	0.06957034158
13530	0.06956714924
13531	0.06956545943
13532	0.06956295556
13533	0.0695591324
13534	0.0695547368
13535	0.06955206276
13536	0.06954981462
13537	0.06954615874
13538	0.06954339054
13539	0.06953989214
13540	0.06953772324
13541	0.06953621594
13542	0.0695327088
13543	0.06953004604
13544	0.06952843256
13545	0.06952620868
13546	0.06952347304
13547	0.06952186975
13548	0.06951945886
13549	0.06951333742
13550	0.06951187324
13551	0.06950954056
13552	0.0695073236
13553	0.06950536146
13554	0.06950169403
13555	0.06949861703
13556	0.06949563429
13557	0.06949436981
13558	0.06949268189
13559	0.06948941724
13560	0.06948727265
13561	0.06948317001
13562	0.06947458168
13563	0.0694720309
13564	0.06946981288
13565	0.0694667546
13566	0.069464327
13567	0.06946064822
13568	0.06945647524
13569	0.06945427297
13570	0.06945235726
13571	0.06945020553
13572	0.06944840729
13573	0.06944668303
13574	0.06944462622
13575	0.06944132609
13576	0.0694388437
13577	0.06943529339
13578	0.06942596242
13579	0.06942372326
13580	0.06942138931
